"","pl_names","pl_effects","pl_pval","sample","support_indices","support_category"
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3167","(Info Hubs (All), Flats (All), No Reminder)",-0.0121009283528768,0.000179782891601433,167,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3161","(Info Hubs (All), No Incentives, SMS (All))",0.00389727562748564,1.419968000031e-07,167,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3167","(No Seeds, Slopes (All), SMS (All))",-0.00573075021397169,4.99052751640493e-07,167,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3161","(No Seeds, High Flats, SMS (All))",-0.0075429244011456,2.25782362065817e-07,167,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3167","(Random Seeds, Slopes (All), SMS (All))",-0.00690668992477777,1.04797720793389e-08,167,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3167","(Trusted Seeds, Slopes (All), SMS (All))",-0.00596631512658449,4.59411035763189e-07,167,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3167","(Info Hubs (All), Slopes (All), SMS (All))",-0.0047503257662954,8.45680375311669e-07,167,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3168","(Info Hubs (All), Flats (All), No Reminder)",-0.014016947234294,0.00547058752592542,168,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3162","(Info Hubs (All), No Incentives, SMS (All))",0.00394323808166198,1.02300534245135e-06,168,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3168","(No Seeds, Slopes (All), SMS (All))",-0.00579256236248846,2.69709440311382e-07,168,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3162","(No Seeds, High Flats, SMS (All))",-0.00705920820412804,1.36581217861713e-07,168,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3168","(Random Seeds, Slopes (All), SMS (All))",-0.00610383348968754,1.15901210379429e-07,168,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3168","(Trusted Seeds, Slopes (All), SMS (All))",-0.00637050927339086,3.91173061029102e-07,168,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3168","(Info Hubs (All), Slopes (All), SMS (All))",-0.00441975198605768,2.80527484886809e-05,168,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3169","(Info Hubs (All), Flats (All), No Reminder)",-0.0129121839965117,0.00224098189344249,169,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3163","(Info Hubs (All), No Incentives, SMS (All))",0.00407450288729851,3.78080613856075e-07,169,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3169","(No Seeds, Slopes (All), SMS (All))",-0.00541769538361219,1.15914179365274e-09,169,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3163","(No Seeds, High Flats, SMS (All))",-0.00746711937338467,0.000111119511659787,169,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3169","(Random Seeds, Slopes (All), SMS (All))",-0.00654533712580707,7.10709939377385e-11,169,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3169","(Trusted Seeds, Slopes (All), SMS (All))",-0.0046496532202329,6.39824989695446e-08,169,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3169","(Info Hubs (All), Slopes (All), SMS (All))",-0.00458275382267781,5.58520237961489e-10,169,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3170","(Info Hubs (All), Flats (All), No Reminder)",-0.0150192197228779,0.00139306528433245,170,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3164","(Info Hubs (All), No Incentives, SMS (All))",0.00394365721038954,2.64030701520653e-07,170,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3170","(No Seeds, Slopes (All), SMS (All))",-0.00588215619341313,5.64780505655481e-08,170,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3164","(No Seeds, High Flats, SMS (All))",-0.00684516483300297,4.9275029774469e-06,170,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3170","(Random Seeds, Slopes (All), SMS (All))",-0.00604463235470005,7.98402987320596e-08,170,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3170","(Trusted Seeds, Slopes (All), SMS (All))",-0.00551441856576065,1.65033601986348e-08,170,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3170","(Info Hubs (All), Slopes (All), SMS (All))",-0.00531505583676529,2.12015041930793e-07,170,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3171","(Info Hubs (All), Flats (All), No Reminder)",-0.0111701980372161,0.00210793529479023,171,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3165","(Info Hubs (All), No Incentives, SMS (All))",0.00468548650349004,1.92699995261818e-09,171,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3171","(No Seeds, Slopes (All), SMS (All))",-0.00557356186221582,1.64379391687674e-10,171,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3165","(No Seeds, High Flats, SMS (All))",-0.0064221405701833,8.46731807515712e-07,171,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3171","(Random Seeds, Slopes (All), SMS (All))",-0.00583208864322026,8.60233295484395e-08,171,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3171","(Trusted Seeds, Slopes (All), SMS (All))",-0.00629116514172706,8.3403866084013e-06,171,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3171","(Info Hubs (All), Slopes (All), SMS (All))",-0.00521227290460131,0.000265112311017226,171,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3172","(Info Hubs (All), Flats (All), No Reminder)",-0.0092672205911854,0.00473516724473845,172,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3166","(Info Hubs (All), No Incentives, SMS (All))",0.00365446830834808,1.19750598803612e-05,172,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3172","(No Seeds, Slopes (All), SMS (All))",-0.00521898016401222,1.01162484352662e-08,172,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3166","(No Seeds, High Flats, SMS (All))",-0.00678383418045414,7.3721011787865e-07,172,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3172","(Random Seeds, Slopes (All), SMS (All))",-0.00636222149771576,8.36076472762063e-11,172,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3172","(Trusted Seeds, Slopes (All), SMS (All))",-0.00536712331689642,4.87449156945221e-09,172,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3172","(Info Hubs (All), Slopes (All), SMS (All))",-0.00368373604308322,1.06923726987984e-05,172,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3173","(Info Hubs (All), Flats (All), No Reminder)",-0.0145958283816849,0.000916557301189158,173,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3167","(Info Hubs (All), No Incentives, SMS (All))",0.00425714255051315,1.70849736579995e-09,173,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3173","(No Seeds, Slopes (All), SMS (All))",-0.00635153427568179,1.72383406938115e-07,173,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3167","(No Seeds, High Flats, SMS (All))",-0.00724076281233617,9.16430914725786e-06,173,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3173","(Random Seeds, Slopes (All), SMS (All))",-0.00648436809744587,2.45067921690866e-10,173,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3173","(Trusted Seeds, Slopes (All), SMS (All))",-0.00532930550187165,9.80982648114458e-06,173,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3173","(Info Hubs (All), Slopes (All), SMS (All))",-0.0041131526509705,3.45788737531363e-05,173,"1 9 13 31 46 61 70",1
"POOLED_Xslope2ORXslope36","(No Seeds, Slope (All), No Reminder)",-0.00587774003643857,5.02893579767195e-08,174,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xslope2ORgossip3Xslope2ORgossip2Xslope3ORgossip3Xslope36","(Info Hubs (All), Slopes (All), No Reminder)",-0.00574539221494554,9.2445266334957e-05,174,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3174","(Info Hubs (All), Flats (All), No Reminder)",-0.014347538945989,0.000115400050180528,174,"1 3 9 10 31 46 61 63 67",2
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3174","(No Seeds, Slopes (All), SMS (All))",-0.00753654384736841,1.6311724779476e-11,174,"1 3 9 10 31 46 61 63 67",2
"POOLED_Xflat2XSMS2ORXflat3XSMS2ORXflat2XSMS3ORXflat3XSMS36","(No Seeds, Flats (All), SMS (All))",-0.00591637650345886,1.7387283020893e-05,174,"1 3 9 10 31 46 61 63 67",2
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3174","(Random Seeds, Slopes (All), SMS (All))",-0.00813165750610164,1.6207368193114e-12,174,"1 3 9 10 31 46 61 63 67",2
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3174","(Trusted Seeds, Slopes (All), SMS (All))",-0.00680085801905383,1.18636397898786e-11,174,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3174","(Info Hubs (All), Slopes (All), SMS (All))",-0.00610807037368718,3.73759877800985e-07,174,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat3XSMS2ORgossip3Xflat3XSMS2ORgossip2Xflat3XSMS3ORgossip3Xflat3XSMS36","(Info Hubs (All), High Flats, SMS (All))",-0.00742295823115325,9.7672931610596e-14,174,"1 3 9 10 31 46 61 63 67",2
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3175","(Info Hubs (All), Flats (All), No Reminder)",-0.0113413372406646,0.000276018636619722,175,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3168","(Info Hubs (All), No Incentives, SMS (All))",0.00445404931518893,1.13707418585169e-08,175,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3175","(No Seeds, Slopes (All), SMS (All))",-0.00582901487323815,8.46673210842544e-09,175,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3168","(No Seeds, High Flats, SMS (All))",-0.00634699544492897,6.34617349758142e-05,175,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3175","(Random Seeds, Slopes (All), SMS (All))",-0.00608643003999244,7.12733534000075e-09,175,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3175","(Trusted Seeds, Slopes (All), SMS (All))",-0.0047765514451168,1.41981926351952e-07,175,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3175","(Info Hubs (All), Slopes (All), SMS (All))",-0.00350563621132709,1.46493098316736e-08,175,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3176","(Info Hubs (All), Flats (All), No Reminder)",-0.0133129930105536,0.000370184615075431,176,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3169","(Info Hubs (All), No Incentives, SMS (All))",0.00411058895550132,2.01150857138321e-08,176,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3176","(No Seeds, Slopes (All), SMS (All))",-0.00580659495198318,8.06812570773258e-08,176,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3169","(No Seeds, High Flats, SMS (All))",-0.0060023881318745,4.69714082656253e-07,176,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3176","(Random Seeds, Slopes (All), SMS (All))",-0.00661196164268231,4.71992610759415e-11,176,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3176","(Trusted Seeds, Slopes (All), SMS (All))",-0.00567948908415675,8.79782779553966e-07,176,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3176","(Info Hubs (All), Slopes (All), SMS (All))",-0.00376567265031319,2.9150955897667e-08,176,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3177","(Info Hubs (All), Flats (All), No Reminder)",-0.0111052968790292,0.00932061654495702,177,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3170","(Info Hubs (All), No Incentives, SMS (All))",0.00440437844705438,2.08464150803011e-09,177,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3177","(No Seeds, Slopes (All), SMS (All))",-0.0065122353062216,1.28591048284224e-08,177,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3170","(No Seeds, High Flats, SMS (All))",-0.00704145190411851,0.000197462590089783,177,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3177","(Random Seeds, Slopes (All), SMS (All))",-0.00751992551034522,1.27777678404253e-09,177,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3177","(Trusted Seeds, Slopes (All), SMS (All))",-0.00505739240330824,8.57395068719519e-08,177,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3177","(Info Hubs (All), Slopes (All), SMS (All))",-0.00441284761237107,4.52669853662508e-06,177,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3178","(Info Hubs (All), Flats (All), No Reminder)",-0.0125483097293219,0.00866709391624341,178,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3171","(Info Hubs (All), No Incentives, SMS (All))",0.0040991799799295,1.34057070739875e-06,178,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3178","(No Seeds, Slopes (All), SMS (All))",-0.00587659365582357,1.25925668053516e-09,178,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3171","(No Seeds, High Flats, SMS (All))",-0.00673539715928353,6.45596086075024e-07,178,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3178","(Random Seeds, Slopes (All), SMS (All))",-0.00591509446344977,1.30850387440546e-08,178,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3178","(Trusted Seeds, Slopes (All), SMS (All))",-0.00667002597539712,7.60844327103636e-06,178,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3178","(Info Hubs (All), Slopes (All), SMS (All))",-0.00420789903608381,3.58948494950483e-05,178,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3179","(Info Hubs (All), Flats (All), No Reminder)",-0.0155476758759827,0.000907479843874166,179,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3172","(Info Hubs (All), No Incentives, SMS (All))",0.00382921403988721,3.11932385689359e-06,179,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3179","(No Seeds, Slopes (All), SMS (All))",-0.00497295801196467,1.52672910954743e-10,179,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3172","(No Seeds, High Flats, SMS (All))",-0.00689714649284134,1.28304026087201e-06,179,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3179","(Random Seeds, Slopes (All), SMS (All))",-0.00661045642225049,8.96157615366875e-12,179,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3179","(Trusted Seeds, Slopes (All), SMS (All))",-0.0055510599600055,3.6709896195448e-07,179,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3179","(Info Hubs (All), Slopes (All), SMS (All))",-0.00468081472119839,8.23479981380387e-05,179,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3180","(Info Hubs (All), Flats (All), No Reminder)",-0.010472616274683,0.0164832709860232,180,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3173","(Info Hubs (All), No Incentives, SMS (All))",0.00440088147014142,3.69934092392649e-09,180,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3180","(No Seeds, Slopes (All), SMS (All))",-0.00612158185209591,3.04766411168983e-07,180,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3173","(No Seeds, High Flats, SMS (All))",-0.00679298139134327,4.27759286027948e-06,180,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3180","(Random Seeds, Slopes (All), SMS (All))",-0.00640415524805085,3.99699828911768e-08,180,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3180","(Trusted Seeds, Slopes (All), SMS (All))",-0.00511679168176702,1.82215213907608e-07,180,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3180","(Info Hubs (All), Slopes (All), SMS (All))",-0.00452352168574928,2.88252099670337e-06,180,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3181","(Info Hubs (All), Flats (All), No Reminder)",-0.0132573624398707,0.00277284401001779,181,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3174","(Info Hubs (All), No Incentives, SMS (All))",0.0043503317044148,3.01968435616842e-09,181,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3181","(No Seeds, Slopes (All), SMS (All))",-0.00708266212236194,2.04450027051905e-07,181,"1 9 13 31 46 61 70",1
"POOLED_Xflat3XSMS2ORXflat3XSMS3174","(No Seeds, High Flats, SMS (All))",-0.00653011922813037,2.9212610230806e-06,181,"1 9 13 31 46 61 70",1
"POOLED_random0Xslope2XSMS2ORrandom0Xslope3XSMS2ORrandom0Xslope2XSMS3ORrandom0Xslope3XSMS3181","(Random Seeds, Slopes (All), SMS (All))",-0.0056746320047905,4.02223277803616e-08,181,"1 9 13 31 46 61 70",1
"POOLED_trusted0Xslope2XSMS2ORtrusted0Xslope3XSMS2ORtrusted0Xslope2XSMS3ORtrusted0Xslope3XSMS3181","(Trusted Seeds, Slopes (All), SMS (All))",-0.00528769482566976,8.31279111578348e-08,181,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xslope2XSMS2ORgossip3Xslope2XSMS2ORgossip2Xslope3XSMS2ORgossip3Xslope3XSMS2ORgossip2Xslope2XSMS3ORgossip3Xslope2XSMS3ORgossip2Xslope3XSMS3ORgossip3Xslope3XSMS3181","(Info Hubs (All), Slopes (All), SMS (All))",-0.00457695353084664,1.24753133436171e-09,181,"1 9 13 31 46 61 70",1
"POOLED_gossip2Xflat2ORgossip3Xflat2ORgossip2Xflat3ORgossip3Xflat3182","(Info Hubs (All), Flats (All), No Reminder)",-0.0117172899646937,0.00219485122194114,182,"1 9 13 31 46 61 70",1
"POOLED_gossip2XSMS2ORgossip3XSMS2ORgossip2XSMS3ORgossip3XSMS3175","(Info Hubs (All), No Incentives, SMS (All))",0.00392312648320971,1.02607250185147e-07,182,"1 9 13 31 46 61 70",1
"POOLED_Xslope2XSMS2ORXslope3XSMS2ORXslope2XSMS3ORXslope3XSMS3182","(No Seeds, Slopes (All), SMS (All))",-0.0059945766901238,5.01706355502018e-11,182,"1 9 13 31 46 61 70",1
